uses_https,suspicious_patterns_count,domain_age_days,uses_suspicious_tld,domain_length,uses_ip,redirects,subdomains_count,url_length,label
1.0,3.0,49.0,1.0,36.0,1.0,0.0,0.0,159.0,1.0
0.0,0.0,6818.0,0.0,19.0,0.0,1.0,1.0,79.0,0.0
0.0,5.0,92.0,1.0,28.0,0.0,8.0,3.0,88.0,1.0
1.0,8.0,148.0,0.0,21.0,1.0,1.0,4.0,185.0,1.0
0.0,0.0,7643.0,0.0,8.0,0.0,0.0,2.0,54.0,0.0
0.0,6.0,86.0,1.0,10.0,0.0,2.0,3.0,147.0,1.0
1.0,0.0,7959.0,0.0,17.0,0.0,0.0,1.0,35.0,0.0
1.0,5.0,135.0,1.0,45.0,0.0,2.0,1.0,103.0,1.0
0.0,0.0,5098.0,1.0,6.0,0.0,0.0,2.0,21.0,0.0
1.0,0.0,5880.0,0.0,19.0,0.0,0.0,1.0,76.0,0.0
1.0,5.0,21.0,1.0,40.0,0.0,0.0,3.0,63.0,1.0
0.0,6.0,11.0,1.0,40.0,1.0,1.0,2.0,167.0,1.0
1.0,1.0,846.0,0.0,3.0,1.0,0.0,2.0,50.0,0.0
0.0,4.0,131.0,0.0,21.0,1.0,0.0,0.0,121.0,1.0
1.0,1.0,96.0,1.0,49.0,0.0,1.0,1.0,141.0,1.0
1.0,6.0,16.0,1.0,41.0,1.0,3.0,3.0,133.0,1.0
1.0,0.0,8481.0,0.0,22.0,0.0,0.0,0.0,20.0,0.0
1.0,5.0,11.0,0.0,22.0,1.0,0.0,4.0,197.0,1.0
0.0,4.0,95.0,1.0,44.0,1.0,4.0,3.0,138.0,1.0
0.0,4.0,34.0,1.0,21.0,1.0,3.0,3.0,134.0,1.0
1.0,0.0,5415.0,0.0,7.0,0.0,0.0,1.0,22.0,0.0
0.0,4.0,97.0,1.0,30.0,0.0,3.0,1.0,174.0,1.0
0.0,5.0,93.0,0.0,46.0,0.0,1.0,1.0,139.0,1.0
0.0,0.0,7024.0,1.0,9.0,0.0,0.0,2.0,47.0,0.0
0.0,4.0,55.0,1.0,11.0,1.0,0.0,4.0,165.0,1.0
1.0,0.0,6666.0,1.0,18.0,0.0,1.0,1.0,62.0,0.0
1.0,0.0,8833.0,0.0,13.0,0.0,1.0,0.0,39.0,0.0
1.0,1.0,7920.0,1.0,8.0,0.0,2.0,2.0,16.0,0.0
1.0,0.0,4660.0,1.0,18.0,1.0,0.0,0.0,56.0,0.0
1.0,6.0,50.0,1.0,44.0,0.0,6.0,5.0,56.0,1.0
0.0,3.0,19.0,1.0,44.0,1.0,2.0,1.0,182.0,1.0
1.0,8.0,20.0,0.0,43.0,0.0,1.0,3.0,104.0,1.0
1.0,1.0,3015.0,0.0,19.0,0.0,2.0,0.0,48.0,0.0
1.0,1.0,3641.0,1.0,7.0,0.0,0.0,2.0,51.0,0.0
1.0,1.0,6774.0,0.0,8.0,1.0,0.0,0.0,38.0,0.0
0.0,0.0,4415.0,0.0,15.0,0.0,3.0,1.0,50.0,0.0
1.0,1.0,7409.0,0.0,21.0,0.0,1.0,0.0,76.0,0.0
1.0,2.0,58.0,1.0,27.0,1.0,1.0,2.0,180.0,1.0
0.0,2.0,13.0,1.0,16.0,1.0,1.0,5.0,160.0,1.0
1.0,0.0,535.0,0.0,23.0,0.0,0.0,2.0,54.0,0.0
1.0,1.0,55.0,0.0,15.0,0.0,0.0,3.0,59.0,1.0
1.0,0.0,3730.0,0.0,25.0,0.0,1.0,2.0,66.0,0.0
1.0,0.0,9423.0,1.0,12.0,0.0,0.0,1.0,75.0,0.0
1.0,5.0,29.0,1.0,21.0,1.0,2.0,4.0,108.0,1.0
0.0,3.0,95.0,0.0,19.0,1.0,8.0,1.0,103.0,1.0
1.0,1.0,1128.0,0.0,8.0,0.0,0.0,0.0,58.0,0.0
1.0,0.0,5099.0,0.0,15.0,1.0,0.0,2.0,46.0,0.0
0.0,7.0,59.0,0.0,45.0,0.0,9.0,3.0,56.0,1.0
1.0,2.0,1317.0,0.0,8.0,0.0,2.0,0.0,16.0,0.0
0.0,4.0,76.0,0.0,24.0,0.0,1.0,0.0,54.0,1.0
0.0,5.0,30.0,0.0,25.0,0.0,7.0,5.0,173.0,1.0
1.0,1.0,7562.0,0.0,17.0,0.0,1.0,1.0,70.0,0.0
1.0,1.0,4511.0,1.0,14.0,0.0,3.0,2.0,79.0,0.0
1.0,0.0,8106.0,0.0,15.0,0.0,0.0,1.0,46.0,0.0
0.0,1.0,173.0,1.0,14.0,0.0,0.0,0.0,35.0,0.0
1.0,2.0,105.0,0.0,34.0,1.0,0.0,3.0,97.0,1.0
0.0,6.0,113.0,1.0,32.0,0.0,2.0,2.0,168.0,1.0
1.0,0.0,3540.0,0.0,17.0,0.0,1.0,0.0,38.0,0.0
1.0,1.0,9132.0,1.0,22.0,1.0,0.0,0.0,61.0,0.0
1.0,1.0,3798.0,0.0,6.0,1.0,0.0,0.0,76.0,0.0
0.0,0.0,9927.0,0.0,18.0,1.0,0.0,1.0,60.0,0.0
0.0,3.0,48.0,1.0,47.0,0.0,4.0,5.0,131.0,1.0
1.0,0.0,1670.0,0.0,25.0,0.0,0.0,2.0,75.0,0.0
1.0,4.0,51.0,0.0,16.0,0.0,0.0,4.0,97.0,1.0
1.0,1.0,44.0,0.0,19.0,1.0,5.0,1.0,123.0,1.0
1.0,9.0,18.0,0.0,42.0,0.0,5.0,3.0,77.0,1.0
1.0,0.0,5122.0,0.0,16.0,1.0,0.0,2.0,25.0,0.0
0.0,4.0,83.0,0.0,47.0,1.0,1.0,3.0,186.0,1.0
0.0,3.0,90.0,1.0,25.0,1.0,1.0,5.0,109.0,1.0
1.0,0.0,8339.0,0.0,10.0,0.0,2.0,1.0,72.0,0.0
0.0,1.0,42.0,0.0,41.0,0.0,0.0,5.0,126.0,1.0
1.0,0.0,1848.0,0.0,18.0,0.0,1.0,1.0,26.0,0.0
1.0,0.0,3110.0,0.0,7.0,0.0,0.0,2.0,71.0,0.0
0.0,2.0,8933.0,1.0,25.0,0.0,0.0,1.0,70.0,0.0
0.0,4.0,87.0,0.0,35.0,1.0,4.0,2.0,66.0,1.0
0.0,1.0,9067.0,1.0,7.0,0.0,2.0,0.0,48.0,0.0
1.0,7.0,65.0,0.0,10.0,1.0,0.0,2.0,85.0,1.0
0.0,5.0,64.0,1.0,31.0,1.0,4.0,0.0,98.0,1.0
1.0,0.0,6540.0,0.0,19.0,0.0,1.0,2.0,24.0,0.0
1.0,0.0,9844.0,0.0,10.0,0.0,0.0,2.0,58.0,0.0
1.0,0.0,4458.0,0.0,18.0,0.0,1.0,1.0,37.0,0.0
0.0,1.0,97.0,0.0,22.0,1.0,5.0,1.0,167.0,1.0
0.0,3.0,79.0,1.0,40.0,1.0,0.0,0.0,174.0,1.0
1.0,1.0,5437.0,1.0,3.0,0.0,0.0,2.0,45.0,0.0
1.0,1.0,4916.0,0.0,23.0,0.0,0.0,0.0,54.0,0.0
0.0,1.0,2464.0,1.0,19.0,1.0,2.0,2.0,12.0,0.0
1.0,0.0,5775.0,0.0,21.0,0.0,0.0,0.0,19.0,0.0
1.0,1.0,7735.0,0.0,5.0,0.0,0.0,1.0,42.0,0.0
1.0,8.0,80.0,0.0,47.0,1.0,1.0,0.0,138.0,1.0
0.0,0.0,1064.0,0.0,5.0,1.0,0.0,1.0,15.0,0.0
1.0,5.0,9698.0,1.0,22.0,0.0,0.0,1.0,27.0,0.0
1.0,2.0,1107.0,0.0,24.0,0.0,0.0,2.0,28.0,0.0
1.0,0.0,2067.0,0.0,17.0,0.0,0.0,2.0,26.0,0.0
1.0,3.0,155.0,1.0,28.0,1.0,1.0,0.0,175.0,1.0
1.0,1.0,2042.0,0.0,6.0,0.0,0.0,2.0,42.0,0.0
0.0,1.0,7773.0,1.0,5.0,0.0,0.0,2.0,75.0,0.0
0.0,0.0,2598.0,0.0,3.0,1.0,1.0,1.0,80.0,0.0
0.0,5.0,92.0,1.0,23.0,1.0,0.0,4.0,96.0,1.0
0.0,6.0,105.0,0.0,33.0,1.0,0.0,5.0,79.0,1.0
0.0,0.0,162.0,1.0,44.0,1.0,4.0,0.0,182.0,1.0
1.0,3.0,117.0,1.0,18.0,1.0,4.0,4.0,189.0,1.0
0.0,4.0,95.0,1.0,15.0,1.0,6.0,4.0,189.0,1.0
0.0,0.0,6368.0,0.0,20.0,0.0,1.0,0.0,61.0,0.0
1.0,1.0,5422.0,0.0,16.0,0.0,1.0,1.0,54.0,0.0
1.0,0.0,3801.0,0.0,6.0,0.0,2.0,2.0,31.0,0.0
1.0,0.0,2646.0,1.0,5.0,0.0,4.0,0.0,46.0,0.0
1.0,0.0,7750.0,0.0,20.0,0.0,0.0,2.0,67.0,0.0
0.0,5.0,46.0,1.0,41.0,1.0,2.0,2.0,110.0,1.0
1.0,0.0,9547.0,0.0,22.0,0.0,1.0,1.0,46.0,0.0
1.0,1.0,451.0,1.0,13.0,0.0,0.0,1.0,19.0,0.0
1.0,6.0,68.0,1.0,39.0,0.0,2.0,2.0,148.0,1.0
1.0,0.0,7330.0,1.0,13.0,0.0,0.0,0.0,19.0,0.0
1.0,1.0,7742.0,0.0,23.0,0.0,1.0,1.0,61.0,0.0
1.0,4.0,111.0,1.0,19.0,1.0,1.0,0.0,55.0,1.0
1.0,1.0,9970.0,0.0,6.0,0.0,1.0,1.0,28.0,0.0
1.0,9.0,23.0,1.0,47.0,1.0,1.0,0.0,59.0,1.0
0.0,0.0,2293.0,0.0,23.0,0.0,2.0,0.0,28.0,0.0
0.0,0.0,6624.0,0.0,17.0,1.0,0.0,0.0,44.0,0.0
1.0,7.0,99.0,0.0,40.0,1.0,8.0,3.0,72.0,1.0
1.0,0.0,2558.0,1.0,4.0,0.0,0.0,2.0,46.0,0.0
1.0,4.0,95.0,0.0,20.0,1.0,0.0,5.0,88.0,1.0
0.0,1.0,93.0,0.0,25.0,0.0,2.0,5.0,80.0,1.0
1.0,4.0,18.0,0.0,38.0,0.0,0.0,4.0,54.0,1.0
1.0,8.0,143.0,0.0,26.0,1.0,2.0,3.0,199.0,1.0
1.0,0.0,4722.0,1.0,21.0,0.0,0.0,0.0,59.0,0.0
0.0,5.0,9.0,1.0,23.0,0.0,2.0,5.0,167.0,1.0
1.0,1.0,7535.0,1.0,22.0,0.0,0.0,1.0,46.0,0.0
1.0,0.0,7636.0,0.0,21.0,0.0,2.0,0.0,28.0,0.0
1.0,1.0,7182.0,1.0,8.0,0.0,0.0,1.0,56.0,0.0
1.0,9.0,127.0,0.0,33.0,0.0,1.0,4.0,111.0,1.0
0.0,8.0,10.0,1.0,32.0,0.0,0.0,4.0,167.0,1.0
0.0,8.0,81.0,0.0,45.0,0.0,0.0,0.0,56.0,1.0
0.0,6.0,9.0,1.0,11.0,0.0,2.0,4.0,141.0,1.0
1.0,1.0,1815.0,0.0,5.0,0.0,0.0,2.0,66.0,0.0
0.0,0.0,6726.0,0.0,18.0,0.0,0.0,2.0,56.0,0.0
1.0,3.0,9427.0,0.0,23.0,0.0,0.0,2.0,57.0,0.0
1.0,6.0,93.0,1.0,32.0,1.0,0.0,2.0,70.0,1.0
0.0,4.0,2.0,0.0,31.0,0.0,0.0,4.0,100.0,1.0
1.0,1.0,5872.0,1.0,7.0,1.0,1.0,2.0,16.0,0.0
0.0,4.0,126.0,1.0,24.0,0.0,1.0,3.0,145.0,1.0
0.0,7.0,74.0,1.0,34.0,0.0,1.0,5.0,59.0,1.0
1.0,0.0,9682.0,0.0,12.0,0.0,1.0,1.0,12.0,0.0
1.0,2.0,5815.0,0.0,11.0,0.0,2.0,2.0,36.0,0.0
1.0,0.0,5375.0,0.0,13.0,1.0,1.0,0.0,65.0,0.0
1.0,7.0,26.0,1.0,40.0,1.0,0.0,0.0,148.0,1.0
1.0,1.0,2305.0,1.0,9.0,0.0,2.0,0.0,20.0,0.0
1.0,1.0,1189.0,0.0,16.0,1.0,0.0,2.0,33.0,0.0
1.0,0.0,170.0,0.0,18.0,0.0,0.0,0.0,29.0,0.0
0.0,3.0,12.0,0.0,16.0,0.0,1.0,0.0,72.0,1.0
1.0,1.0,7529.0,0.0,14.0,0.0,0.0,1.0,59.0,0.0
0.0,1.0,4708.0,0.0,4.0,0.0,0.0,0.0,32.0,0.0
1.0,1.0,2972.0,0.0,17.0,1.0,1.0,2.0,35.0,0.0
0.0,2.0,47.0,0.0,40.0,1.0,0.0,1.0,70.0,1.0
1.0,0.0,182.0,0.0,4.0,0.0,0.0,2.0,39.0,0.0
1.0,1.0,9826.0,1.0,6.0,0.0,0.0,0.0,62.0,0.0
1.0,5.0,79.0,1.0,22.0,0.0,9.0,2.0,149.0,1.0
1.0,7.0,31.0,1.0,25.0,1.0,1.0,2.0,133.0,1.0
1.0,4.0,7.0,0.0,28.0,0.0,5.0,4.0,67.0,1.0
0.0,5.0,165.0,0.0,25.0,0.0,1.0,2.0,80.0,1.0
1.0,0.0,7363.0,1.0,10.0,0.0,2.0,2.0,10.0,0.0
1.0,1.0,4649.0,0.0,22.0,0.0,0.0,0.0,79.0,0.0
0.0,5.0,50.0,1.0,25.0,1.0,1.0,3.0,53.0,1.0
1.0,0.0,7836.0,0.0,8.0,0.0,0.0,1.0,33.0,0.0
0.0,4.0,82.0,0.0,12.0,1.0,0.0,5.0,174.0,1.0
0.0,2.0,22.0,1.0,16.0,0.0,6.0,5.0,185.0,1.0
1.0,0.0,9278.0,0.0,24.0,1.0,0.0,1.0,57.0,0.0
1.0,0.0,1158.0,0.0,19.0,0.0,0.0,1.0,77.0,0.0
1.0,1.0,3189.0,0.0,10.0,1.0,1.0,1.0,43.0,0.0
1.0,5.0,1.0,1.0,33.0,0.0,0.0,2.0,183.0,1.0
1.0,0.0,8859.0,0.0,15.0,1.0,3.0,1.0,43.0,0.0
0.0,5.0,26.0,1.0,28.0,0.0,0.0,4.0,150.0,1.0
1.0,8.0,26.0,1.0,45.0,1.0,1.0,0.0,178.0,1.0
0.0,1.0,123.0,1.0,27.0,0.0,0.0,5.0,144.0,1.0
1.0,0.0,8372.0,0.0,9.0,0.0,1.0,1.0,26.0,0.0
0.0,1.0,7116.0,0.0,4.0,0.0,1.0,0.0,66.0,0.0
1.0,0.0,9159.0,0.0,9.0,1.0,0.0,0.0,59.0,0.0
1.0,0.0,8892.0,1.0,23.0,0.0,0.0,2.0,59.0,0.0
1.0,4.0,67.0,1.0,39.0,1.0,1.0,5.0,170.0,1.0
1.0,0.0,571.0,0.0,5.0,1.0,0.0,0.0,66.0,0.0
1.0,3.0,1159.0,1.0,8.0,0.0,2.0,2.0,75.0,0.0
1.0,2.0,5382.0,1.0,19.0,0.0,0.0,0.0,55.0,0.0
0.0,0.0,7787.0,0.0,10.0,0.0,0.0,2.0,42.0,0.0
0.0,8.0,78.0,0.0,28.0,0.0,2.0,4.0,63.0,1.0
1.0,1.0,4506.0,0.0,6.0,0.0,1.0,2.0,33.0,0.0
1.0,9.0,11.0,1.0,45.0,0.0,2.0,2.0,198.0,1.0
0.0,4.0,90.0,0.0,47.0,1.0,0.0,4.0,62.0,1.0
1.0,0.0,89.0,0.0,11.0,1.0,0.0,0.0,80.0,0.0
1.0,4.0,11.0,1.0,28.0,1.0,0.0,4.0,111.0,1.0
0.0,5.0,55.0,1.0,40.0,0.0,9.0,5.0,96.0,1.0
1.0,9.0,79.0,1.0,21.0,1.0,0.0,3.0,176.0,1.0
0.0,7.0,35.0,1.0,40.0,1.0,8.0,1.0,195.0,1.0
1.0,0.0,3591.0,0.0,12.0,0.0,0.0,0.0,32.0,0.0
1.0,1.0,485.0,1.0,10.0,1.0,1.0,2.0,58.0,0.0
1.0,0.0,2180.0,0.0,24.0,0.0,1.0,2.0,26.0,0.0
0.0,2.0,7798.0,0.0,19.0,0.0,3.0,1.0,16.0,0.0
1.0,4.0,6298.0,0.0,19.0,0.0,1.0,2.0,10.0,0.0
1.0,9.0,70.0,1.0,47.0,0.0,1.0,4.0,197.0,1.0
1.0,0.0,7018.0,0.0,24.0,1.0,2.0,2.0,60.0,0.0
1.0,0.0,2871.0,0.0,12.0,0.0,1.0,0.0,36.0,0.0
1.0,6.0,143.0,0.0,20.0,0.0,4.0,4.0,199.0,1.0
1.0,1.0,817.0,0.0,18.0,0.0,0.0,1.0,14.0,0.0
0.0,2.0,3759.0,0.0,11.0,0.0,0.0,2.0,57.0,0.0
1.0,3.0,115.0,0.0,42.0,0.0,0.0,2.0,64.0,1.0
0.0,0.0,9882.0,1.0,8.0,0.0,0.0,1.0,53.0,0.0
0.0,0.0,1410.0,0.0,7.0,0.0,1.0,1.0,58.0,0.0
1.0,1.0,5624.0,1.0,18.0,0.0,0.0,0.0,51.0,0.0
0.0,5.0,59.0,1.0,47.0,0.0,0.0,4.0,161.0,1.0
0.0,1.0,76.0,0.0,40.0,0.0,0.0,3.0,51.0,1.0
1.0,4.0,17.0,0.0,46.0,0.0,8.0,3.0,93.0,1.0
1.0,0.0,864.0,0.0,14.0,1.0,0.0,0.0,14.0,0.0
0.0,6.0,95.0,0.0,47.0,0.0,1.0,0.0,109.0,1.0
1.0,0.0,8202.0,0.0,10.0,0.0,1.0,2.0,36.0,0.0
1.0,1.0,154.0,1.0,25.0,0.0,3.0,3.0,135.0,1.0
1.0,1.0,1539.0,0.0,20.0,0.0,0.0,1.0,53.0,0.0
1.0,5.0,68.0,0.0,47.0,0.0,5.0,1.0,92.0,1.0
1.0,2.0,4052.0,0.0,18.0,0.0,1.0,2.0,12.0,0.0
0.0,0.0,3903.0,0.0,8.0,0.0,1.0,1.0,20.0,0.0
0.0,5.0,61.0,1.0,27.0,1.0,3.0,5.0,181.0,1.0
1.0,6.0,115.0,1.0,39.0,1.0,3.0,0.0,159.0,1.0
0.0,2.0,2792.0,1.0,22.0,0.0,2.0,0.0,26.0,0.0
1.0,4.0,69.0,1.0,35.0,0.0,5.0,0.0,50.0,1.0
1.0,0.0,4130.0,1.0,17.0,0.0,0.0,2.0,44.0,0.0
1.0,1.0,5924.0,0.0,20.0,1.0,0.0,2.0,60.0,0.0
1.0,0.0,5073.0,0.0,23.0,1.0,0.0,1.0,15.0,0.0
1.0,4.0,82.0,0.0,38.0,1.0,1.0,3.0,56.0,1.0
0.0,5.0,107.0,1.0,29.0,1.0,0.0,3.0,149.0,1.0
0.0,1.0,52.0,1.0,26.0,1.0,7.0,1.0,199.0,1.0
1.0,8.0,69.0,1.0,11.0,1.0,3.0,1.0,183.0,1.0
1.0,0.0,8468.0,0.0,3.0,0.0,0.0,0.0,59.0,0.0
0.0,3.0,6052.0,0.0,6.0,1.0,0.0,2.0,79.0,0.0
1.0,1.0,6839.0,0.0,22.0,0.0,0.0,0.0,51.0,0.0
0.0,4.0,13.0,0.0,40.0,1.0,3.0,3.0,185.0,1.0
1.0,4.0,105.0,0.0,16.0,0.0,1.0,4.0,155.0,1.0
0.0,1.0,99.0,0.0,22.0,0.0,1.0,1.0,95.0,1.0
1.0,0.0,1979.0,1.0,25.0,1.0,0.0,2.0,69.0,0.0
0.0,0.0,4720.0,0.0,21.0,0.0,1.0,1.0,75.0,0.0
0.0,2.0,57.0,0.0,35.0,1.0,3.0,4.0,176.0,1.0
1.0,0.0,2919.0,0.0,21.0,0.0,2.0,0.0,19.0,0.0
1.0,4.0,30.0,0.0,33.0,1.0,1.0,4.0,81.0,1.0
0.0,0.0,7037.0,1.0,17.0,0.0,0.0,2.0,10.0,0.0
1.0,4.0,6.0,1.0,28.0,1.0,0.0,2.0,193.0,1.0
1.0,0.0,8168.0,1.0,15.0,0.0,1.0,2.0,46.0,0.0
1.0,0.0,32.0,0.0,43.0,0.0,2.0,1.0,160.0,1.0
0.0,0.0,9105.0,0.0,10.0,0.0,0.0,1.0,27.0,0.0
0.0,3.0,112.0,0.0,17.0,0.0,8.0,4.0,186.0,1.0
1.0,0.0,1237.0,0.0,23.0,0.0,0.0,1.0,51.0,0.0
1.0,0.0,1363.0,0.0,16.0,0.0,0.0,2.0,60.0,0.0
1.0,4.0,82.0,0.0,41.0,1.0,0.0,2.0,76.0,1.0
1.0,3.0,124.0,1.0,10.0,0.0,5.0,5.0,104.0,1.0
1.0,0.0,5068.0,0.0,6.0,1.0,1.0,2.0,47.0,0.0
0.0,4.0,146.0,0.0,24.0,1.0,1.0,4.0,127.0,1.0
1.0,0.0,3830.0,0.0,7.0,0.0,0.0,1.0,70.0,0.0
0.0,1.0,7.0,0.0,18.0,1.0,1.0,1.0,153.0,1.0
0.0,6.0,36.0,1.0,31.0,0.0,0.0,0.0,157.0,1.0
1.0,7.0,56.0,0.0,25.0,1.0,4.0,1.0,160.0,1.0
0.0,3.0,14.0,1.0,19.0,1.0,2.0,0.0,108.0,1.0
1.0,3.0,15.0,0.0,20.0,0.0,2.0,1.0,50.0,1.0
0.0,2.0,8730.0,0.0,18.0,1.0,0.0,0.0,12.0,0.0
1.0,4.0,83.0,0.0,39.0,1.0,0.0,4.0,197.0,1.0
0.0,5.0,19.0,0.0,30.0,1.0,4.0,5.0,70.0,1.0
1.0,0.0,5290.0,0.0,19.0,0.0,1.0,0.0,28.0,0.0
1.0,2.0,30.0,1.0,24.0,0.0,0.0,4.0,174.0,1.0
1.0,4.0,128.0,1.0,21.0,1.0,3.0,1.0,184.0,1.0
1.0,6.0,171.0,0.0,11.0,0.0,0.0,3.0,186.0,1.0
0.0,0.0,128.0,0.0,3.0,1.0,3.0,2.0,76.0,0.0
1.0,0.0,3376.0,0.0,20.0,0.0,0.0,2.0,31.0,0.0
1.0,2.0,115.0,0.0,37.0,1.0,6.0,2.0,94.0,1.0
1.0,0.0,2295.0,0.0,23.0,0.0,1.0,1.0,57.0,0.0
1.0,5.0,61.0,1.0,20.0,0.0,0.0,4.0,135.0,1.0
1.0,2.0,340.0,0.0,13.0,0.0,1.0,1.0,22.0,0.0
1.0,0.0,9222.0,0.0,5.0,0.0,3.0,2.0,12.0,0.0
0.0,6.0,92.0,0.0,45.0,1.0,0.0,3.0,92.0,1.0
1.0,0.0,7996.0,0.0,8.0,0.0,0.0,1.0,56.0,0.0
1.0,1.0,207.0,0.0,16.0,1.0,0.0,2.0,65.0,0.0
0.0,4.0,125.0,0.0,18.0,0.0,6.0,4.0,96.0,1.0
1.0,0.0,3811.0,0.0,3.0,0.0,0.0,0.0,69.0,0.0
1.0,0.0,8964.0,0.0,19.0,0.0,0.0,0.0,51.0,0.0
1.0,0.0,6556.0,0.0,22.0,0.0,2.0,1.0,48.0,0.0
1.0,6.0,112.0,0.0,21.0,1.0,4.0,3.0,172.0,1.0
1.0,3.0,105.0,1.0,40.0,0.0,4.0,4.0,135.0,1.0
0.0,5.0,84.0,0.0,17.0,0.0,0.0,0.0,185.0,1.0
0.0,7.0,75.0,1.0,40.0,0.0,3.0,2.0,59.0,1.0
0.0,0.0,6129.0,0.0,4.0,1.0,0.0,2.0,22.0,0.0
0.0,8.0,37.0,0.0,48.0,0.0,1.0,0.0,102.0,1.0
1.0,5.0,29.0,1.0,14.0,0.0,0.0,5.0,81.0,1.0
1.0,1.0,1466.0,1.0,20.0,0.0,0.0,2.0,31.0,0.0
1.0,3.0,60.0,1.0,45.0,0.0,1.0,0.0,188.0,1.0
0.0,2.0,6322.0,1.0,16.0,0.0,1.0,2.0,61.0,0.0
1.0,1.0,5555.0,1.0,17.0,0.0,1.0,0.0,42.0,0.0
0.0,1.0,2959.0,0.0,14.0,0.0,0.0,1.0,47.0,0.0
1.0,5.0,32.0,1.0,44.0,1.0,1.0,3.0,85.0,1.0
0.0,3.0,9.0,0.0,15.0,1.0,8.0,4.0,149.0,1.0
1.0,4.0,17.0,1.0,22.0,1.0,0.0,4.0,130.0,1.0
1.0,0.0,8111.0,0.0,12.0,1.0,0.0,1.0,69.0,0.0
0.0,0.0,5344.0,1.0,5.0,0.0,0.0,0.0,11.0,0.0
1.0,0.0,5667.0,0.0,3.0,0.0,0.0,1.0,53.0,0.0
1.0,0.0,9250.0,0.0,18.0,1.0,0.0,2.0,58.0,0.0
1.0,1.0,2988.0,1.0,22.0,0.0,0.0,0.0,49.0,0.0
1.0,0.0,5532.0,0.0,25.0,0.0,0.0,0.0,48.0,0.0
0.0,5.0,161.0,1.0,47.0,1.0,2.0,5.0,176.0,1.0
1.0,3.0,2277.0,0.0,14.0,0.0,0.0,0.0,56.0,0.0
0.0,0.0,9936.0,0.0,15.0,1.0,1.0,1.0,44.0,0.0
1.0,1.0,587.0,0.0,9.0,0.0,1.0,0.0,20.0,0.0
1.0,1.0,9892.0,0.0,21.0,1.0,4.0,2.0,28.0,0.0
0.0,0.0,1334.0,0.0,8.0,0.0,1.0,1.0,14.0,0.0
1.0,0.0,4281.0,0.0,4.0,0.0,0.0,0.0,55.0,0.0
1.0,7.0,128.0,1.0,28.0,1.0,0.0,5.0,177.0,1.0
1.0,3.0,46.0,1.0,49.0,0.0,7.0,1.0,157.0,1.0
1.0,0.0,5594.0,0.0,25.0,0.0,2.0,2.0,22.0,0.0
0.0,0.0,7014.0,0.0,17.0,0.0,1.0,2.0,40.0,0.0
0.0,3.0,30.0,0.0,30.0,0.0,7.0,3.0,72.0,1.0
0.0,1.0,6782.0,1.0,23.0,0.0,0.0,0.0,59.0,0.0
0.0,4.0,94.0,0.0,47.0,0.0,8.0,0.0,110.0,1.0
1.0,5.0,63.0,0.0,24.0,1.0,4.0,0.0,180.0,1.0
1.0,3.0,21.0,0.0,29.0,0.0,1.0,2.0,55.0,1.0
1.0,1.0,233.0,0.0,9.0,0.0,0.0,2.0,24.0,0.0
0.0,6.0,8.0,1.0,10.0,1.0,2.0,2.0,74.0,1.0
1.0,2.0,6833.0,0.0,8.0,0.0,1.0,1.0,40.0,0.0
1.0,0.0,5123.0,0.0,18.0,1.0,1.0,2.0,69.0,0.0
1.0,2.0,9275.0,0.0,4.0,0.0,0.0,1.0,48.0,0.0
0.0,5.0,58.0,0.0,43.0,1.0,0.0,5.0,112.0,1.0
1.0,1.0,5804.0,0.0,22.0,0.0,0.0,2.0,17.0,0.0
1.0,6.0,70.0,1.0,41.0,0.0,2.0,2.0,72.0,1.0
0.0,8.0,63.0,0.0,14.0,0.0,1.0,2.0,76.0,1.0
0.0,6.0,88.0,1.0,29.0,0.0,1.0,5.0,97.0,1.0
1.0,1.0,33.0,1.0,15.0,0.0,2.0,2.0,198.0,1.0
1.0,8.0,3.0,1.0,35.0,0.0,0.0,1.0,76.0,1.0
0.0,7.0,27.0,1.0,38.0,1.0,0.0,4.0,144.0,1.0
0.0,5.0,18.0,1.0,35.0,1.0,0.0,3.0,153.0,1.0
1.0,0.0,453.0,1.0,14.0,0.0,2.0,0.0,68.0,0.0
0.0,5.0,53.0,1.0,43.0,1.0,1.0,1.0,121.0,1.0
0.0,4.0,55.0,0.0,45.0,1.0,6.0,3.0,100.0,1.0
1.0,0.0,9641.0,1.0,3.0,0.0,0.0,0.0,20.0,0.0
0.0,3.0,29.0,0.0,34.0,0.0,4.0,5.0,62.0,1.0
0.0,5.0,59.0,1.0,24.0,0.0,0.0,0.0,160.0,1.0
0.0,1.0,65.0,0.0,15.0,1.0,1.0,0.0,125.0,1.0
1.0,0.0,4673.0,0.0,4.0,0.0,1.0,1.0,80.0,0.0
1.0,1.0,485.0,0.0,24.0,0.0,0.0,2.0,64.0,0.0
1.0,0.0,7675.0,0.0,10.0,1.0,2.0,1.0,67.0,0.0
1.0,1.0,7143.0,0.0,8.0,0.0,2.0,0.0,50.0,0.0
1.0,7.0,41.0,0.0,18.0,0.0,0.0,5.0,59.0,1.0
0.0,3.0,3.0,0.0,19.0,0.0,3.0,4.0,167.0,1.0
1.0,0.0,4805.0,0.0,25.0,0.0,3.0,2.0,46.0,0.0
0.0,7.0,96.0,1.0,28.0,0.0,0.0,2.0,107.0,1.0
